id_osoba,dodatni_jezik
2416,Czech
2416,Swedish
2416,Swahili
2416,Slovene
2416,Georgian
2416,Ukrainian
2417,Montenegrin
2417,Georgian
2418,Hebrew
2418,Sinhala
2419,Slovene
2419,French
2419,Burmese
2419,English
2420,Turkish
2420,Bengali
2420,Swedish
2420,Lao
2420,Slovak
2421,Kazakh
2421,Japanese
2421,Estonian
2422,Sinhala
2422,Sesotho
2422,Persian
2422,Hungarian
2422,Finnish
2422,Amharic
2423,Italian
2423,English
2424,Persian
2424,Korean
2425,Kirundi
2425,Nepali
2425,Swahili
2426,Kazakh
2426,Latvian
2426,French
2427,Italian
2427,Ukrainian
2427,Swedish
2429,Hebrew
2429,Polish
2429,Kazakh
2429,Catalan
2429,Slovene
2429,Vietnamese
2430,Ukrainian
2430,Estonian
2431,Montenegrin
2431,Nepali
2431,Danish
2432,Irish
2432,Greek
2433,Czech
2433,Croatian
2434,Portuguese
2434,Dzongkha
2435,Indonesian
2435,Latvian
2435,Vietnamese
2435,Swahili
2436,Dutch
2436,Dhivehi
2438,Khmer
2438,German
2438,Albanian
2438,French
2438,Bulgarian
2440,Spanish
2442,Portuguese
2442,Macedonian
2442,Slovak
2442,English
2443,Sinhala
2444,Hebrew
2444,Latvian
2444,Japanese
2444,Irish
2444,Malay
2444,Albanian
2445,Sesotho
2445,Ukrainian
2445,Portuguese
2448,Latin
2448,Icelandic
2448,French
2448,Sesotho
2448,Persian
2449,Norwegian
2449,Spanish
2449,Polish
2449,Vietnamese
2449,Amharic
2450,Spanish
2450,Latvian
2450,Azerbaijani
2451,Finnish
2453,Hebrew
2453,Kirundi
2453,Norwegian
2453,Lithuanian
2453,Swahili
2453,Vietnamese
2458,Dutch
2459,Japanese
2459,Georgian
2459,Icelandic
2459,Korean
2459,Albanian
2459,Dzongkha
2461,Danish
2461,Polish
2461,Greek
2461,Dhivehi
2461,Amharic
2462,Turkish
2462,Portuguese
2462,Macedonian
2462,Swedish
2462,Romanian
2462,Dhivehi
2463,Croatian
2463,Latvian
2463,Greek
2464,Spanish
2465,Sesotho
2465,Portuguese
2465,Danish
2465,Polish
2466,Hebrew
2466,Burmese
2466,Greek
2466,Mandarin Chinese
2466,Dutch
2467,Dutch
2467,Mandarin Chinese
2468,Kirundi
2468,Vietnamese
2468,Danish
2468,Polish
2470,Bosnian
2470,Burmese
2470,Sinhala
2471,Armenian
2471,Macedonian
2471,Slovene
2471,Lao
2471,Italian
2472,Armenian
2472,Khmer
2472,Mandarin Chinese
2472,Hungarian
2472,Bosnian
2473,Swedish
2473,Slovak
2474,Albanian
2474,Amharic
2474,Danish
2474,Swahili
2475,Kirundi
2475,Icelandic
2475,Malay
2475,Mandarin Chinese
2476,Bulgarian
2477,Danish
2477,Polish
2477,Arabic
2477,Malay
2477,Lao
2477,Slovak
2479,Dutch
2479,English
2480,Slovene
2480,French
2480,Nepali
2480,Danish
2482,Macedonian
2483,Slovene
2483,Kyrgyz
2484,Macedonian
2484,Kyrgyz
2484,Swahili
2484,Icelandic
2484,Ukrainian
2484,Hindi
2485,Dzongkha
2486,Indonesian
2486,Latin
2486,Latvian
2486,Hungarian
2487,Kirundi
2487,Norwegian
2487,Montenegrin
2487,Japanese
2487,Sinhala
2487,Dzongkha
2488,Bengali
2488,Japanese
2488,Icelandic
2488,Korean
2488,Bosnian
2489,Latin
2489,Czech
2489,Ukrainian
2489,Finnish
2489,Estonian
2490,Arabic
2490,Catalan
2491,Dutch
2492,Irish
2492,Malay
2492,Kyrgyz
2492,Persian
2493,Turkish
2493,Mongolian
2493,Swedish
2493,Swahili
2493,Korean
2493,Lao
2494,Turkish
2494,Pashto
2494,Icelandic
2494,Nepali
2494,Dutch
2494,English
2495,Bengali
2495,Pashto
2495,Thai
2495,Swahili
2495,Italian
2495,English
2496,Sesotho
2496,Italian
2496,Persian
2496,Icelandic
2497,Armenian
2497,Slovene
2497,Catalan
2497,Montenegrin
2498,German
2498,Kyrgyz
2498,Slovak
2498,Portuguese
2500,Armenian
2500,Slovene
2500,Vietnamese
2500,Portuguese
2501,Lithuanian
2501,Polish
2502,Italian
2502,Spanish
2502,Swedish
2502,Portuguese
2503,Romanian
2503,Catalan
2504,Ukrainian
2504,Macedonian
2504,Latvian
2504,Khmer
2505,Azerbaijani
2505,Swedish
2505,Sinhala
2505,Croatian
2505,Estonian
2506,Korean
2506,Swahili
2507,Greek
2508,Hebrew
2508,Bengali
2508,Kyrgyz
2508,Mandarin Chinese
2508,Hungarian
2510,Irish
2510,Lao
2511,Kirundi
2511,Hebrew
2511,Latvian
2511,Ukrainian
2511,Vietnamese
2512,French
2512,Kyrgyz
2512,Catalan
2513,Turkish
2513,Pashto
2513,German
2513,Bulgarian
2513,Bosnian
2514,Lao
2514,French
2514,Azerbaijani
2514,Portuguese
2515,Romanian
2515,Dutch
2516,Urdu
2516,Portuguese
2517,Azerbaijani
2517,Arabic
2517,Urdu
2517,Russian
2517,Bulgarian
2518,Norwegian
2518,Hindi
2519,Latin
2519,Italian
2519,Burmese
2520,Norwegian
2521,Romanian
2521,Urdu
2521,Thai
2521,Persian
2522,Khmer
2522,Finnish
2522,Sinhala
2523,Danish
2523,Lithuanian
2523,Greek
2523,Irish
2523,Vietnamese
2524,Serbian
2524,Urdu
2525,Macedonian
2525,Persian
2525,Polish
2526,Armenian
2526,Mongolian
2526,Albanian
2526,Mandarin Chinese
2526,Bulgarian
2527,Spanish
2527,Catalan
2527,Dutch
2527,Lao
2527,Bulgarian
2528,Kirundi
2528,Swahili
2528,Romanian
2528,Nepali
2528,Albanian
2528,Finnish
2529,Spanish
2529,Bengali
2529,Arabic
2529,Indonesian
2529,Malay
2529,Croatian
2530,Lao
2531,French
2532,Ukrainian
2532,Dutch
2532,Dhivehi
2532,Lithuanian
2533,Bengali
2533,Nepali
2534,German
2534,English
2535,Hebrew
2535,Norwegian
2536,Hebrew
2536,Spanish
2536,Persian
2536,Dzongkha
2537,Serbian
2537,Latvian
2537,Danish
2537,Montenegrin
2537,Swahili
2539,Armenian
2539,Hebrew
2539,Lithuanian
2539,Thai
2539,Irish
2539,Malay
2540,Latvian
2540,Albanian
2540,Croatian
2540,Italian
2540,Hindi
2541,Khmer
2541,French
2541,Korean
2541,Sesotho
2541,Italian
2542,Khmer
2542,Greek
2542,Nepali
2542,Persian
2542,Dutch
2542,English
2543,German
2543,Danish
2544,Spanish
2546,Kazakh
2546,Albanian
2546,Urdu
2546,Bulgarian
2546,Finnish
2547,Ukrainian
2547,Norwegian
2548,Spanish
2548,Mongolian
2548,Arabic
2548,Urdu
2548,Sesotho
2549,Turkish
2549,Azerbaijani
2549,Japanese
2549,Sesotho
2549,Italian
2549,Dzongkha
2550,Hebrew
2550,Arabic
2550,Swahili
2550,Urdu
2550,Mandarin Chinese
2550,Italian
2551,Mongolian
2551,Armenian
2551,Sesotho
2551,Turkish
2552,Azerbaijani
2552,Lithuanian
2552,Slovene
2552,Sesotho
2552,Hindi
2552,Dzongkha
2553,Sesotho
2553,Urdu
2554,Armenian
2554,Greek
2554,Turkish
2555,Latvian
2555,Swedish
2555,Catalan
2555,Lao
2555,Hindi
2556,Latin
2556,Bulgarian
2557,Montenegrin
2557,Hebrew
2557,Japanese
2557,Irish
2558,Armenian
2558,Hebrew
2558,Burmese
2558,Greek
2558,Slovene
2558,Mandarin Chinese
2559,Japanese
2559,German
2559,Korean
2559,Sesotho
2559,Dhivehi
2560,Lithuanian
2560,Indonesian
2560,Dhivehi
2560,Lao
2560,Italian
2560,Hungarian
2561,Georgian
2561,Portuguese
2562,Indonesian
2562,Latin
2562,Kyrgyz
2563,Czech
2563,Swedish
2563,Thai
2563,Dutch
2564,Irish
2564,Slovak
2564,Serbian
2565,Hebrew
2565,Burmese
2565,French
2565,Lao
2565,Hungarian
2566,Indonesian
2566,Dutch
2567,Indonesian
2567,Albanian
2567,Armenian
2567,Estonian
2568,Albanian
2568,Georgian
2568,Greek
2568,Kyrgyz
2569,Latvian
2570,Serbian
2570,Georgian
2570,Albanian
2570,Polish
2571,Czech
2571,Indonesian
2571,Romanian
2571,Albanian
2571,English
2572,Norwegian
2572,Danish
2572,Kyrgyz
2572,Urdu
2572,Slovak
2573,Korean
2573,Finnish
2574,Latin
2574,Khmer
2574,Burmese
2574,Irish
2574,Ukrainian
2574,Slovak
2575,Slovene
2576,Turkish
2576,Serbian
2576,Danish
2576,Catalan
2576,Indonesian
2576,Finnish
2578,Slovene
2578,Azerbaijani
2580,Sinhala
2581,Turkish
2581,Khmer
2581,Arabic
2581,Polish
2582,Dhivehi
2582,Dzongkha
2583,Armenian
2583,Pashto
2587,Turkish
2587,Spanish
2587,Icelandic
2587,Georgian
2587,Nepali
2588,Spanish
2589,Italian
2589,Albanian
2589,French
2589,Polish
2590,Irish
2591,Japanese
2591,Norwegian
2591,Hindi
2591,Russian
2592,Hebrew
2592,Pashto
2592,Czech
2592,Italian
2592,Amharic
2593,Polish
2593,Swedish
2593,Romanian
2593,Icelandic
2593,Slovak
2594,Lao
2594,Thai
2595,Mongolian
2595,Dutch
2595,Dhivehi
2597,Polish
2597,Icelandic
2597,Dhivehi
2597,Finnish
2597,English
2597,Amharic
2598,Latvian
2598,Azerbaijani
2598,Montenegrin
2598,Greek
2598,Irish
2598,Bulgarian
2599,Swahili
2600,Khmer
2600,Lithuanian
2600,Irish
2600,Icelandic
2600,Nepali
2600,Bosnian
2601,Portuguese
2601,Macedonian
2601,English
2601,Amharic
2602,Armenian
2602,Kazakh
2602,Greek
2602,Sesotho
2602,Bulgarian
2603,Turkish
2603,Irish
2606,Croatian
2607,Montenegrin
2607,Albanian
2607,Hungarian
2607,Slovak
2609,Burmese
2610,Ukrainian
2610,Polish
2611,Turkish
2611,Albanian
2611,Persian
2611,Vietnamese
2611,English
2611,Amharic
2612,Slovene
2612,Pashto
2613,Serbian
2613,Thai
2613,Persian
2613,Bulgarian
2613,Hindi
2614,Japanese
2614,Dzongkha
2615,Spanish
2615,Pashto
2615,Kyrgyz
2615,Indonesian
2615,Urdu
2616,Japanese
2616,Spanish
2616,Estonian
2617,Romanian
2617,Latvian
2617,Vietnamese
2618,Hebrew
2618,Irish
2618,Bengali
2619,Greek
2619,Burmese
2619,Nepali
2621,Turkish
2621,Danish
2621,Slovene
2621,Georgian
2621,French
2622,Czech
2622,Mongolian
2622,Swahili
2622,Nepali
2622,Urdu
2623,Hindi
2623,Mandarin Chinese
2624,Spanish
2624,Bosnian
2625,Armenian
2625,Portuguese
2625,Montenegrin
2625,Kyrgyz
2625,Korean
2625,Croatian
2626,Lithuanian
2628,Pashto
2628,Dzongkha
2629,Portuguese
2629,Kazakh
2629,Swahili
2629,Nepali
2629,Hindi
2629,English
2630,Turkish
2630,Spanish
2630,Thai
2630,Dutch
2630,Icelandic
2630,Bulgarian
2631,Japanese
2631,Irish
2631,Croatian
2631,Pashto
2632,Turkish
2632,Kirundi
2632,Czech
2632,Hindi
2632,Amharic
2633,German
2633,Catalan
2633,Mandarin Chinese
2634,Hebrew
2634,Norwegian
2634,Danish
2634,Croatian
2634,Italian
2635,Turkish
2635,Czech
2636,Serbian
2636,Polish
2636,Japanese
2636,French
2636,Bosnian
2637,Kirundi
2637,Khmer
2637,Vietnamese
2639,Khmer
2639,Polish
2639,Catalan
2639,French
2639,Lao
2640,Arabic
2641,Russian
2641,Amharic
2642,Hebrew
2642,Kirundi
2642,Slovene
2642,Romanian
2642,Italian
2642,Estonian
2643,Hebrew
2643,Lithuanian
2643,Icelandic
2643,Russian
2643,Mandarin Chinese
2644,Hebrew
2644,Khmer
2644,Dutch
2644,Bulgarian
2644,Hindi
2644,Bosnian
2646,Armenian
2646,Kirundi
2646,Latvian
2646,Irish
2646,Korean
2646,Sesotho
2647,Sesotho
2647,Pashto
2648,Armenian
2648,Arabic
2648,Estonian
2649,Azerbaijani
2649,Kazakh
2649,Swedish
2649,Arabic
2649,Ukrainian
2650,Latvian
2650,Hungarian
2650,Malay
2651,Latin
2651,Irish
2651,Khmer
2651,Albanian
2652,Mongolian
2652,Slovene
2652,Albanian
2652,Urdu
2653,Slovene
2653,Dutch
2653,Burmese
2654,Kazakh
2654,Hindi
2654,Amharic
2655,Urdu
2655,Azerbaijani
2656,Danish
2656,Arabic
2656,Greek
2656,Romanian
2656,Icelandic
2656,Amharic
2657,Serbian
2657,Burmese
2657,Irish
2657,Slovene
2657,Sesotho
2658,Kazakh
2658,Norwegian
2658,Catalan
2659,Hebrew
2659,French
2659,Albanian
2659,Hungarian
2659,Finnish
2660,Latin
2660,Swedish
2660,Lithuanian
2660,Bosnian
2661,Czech
2661,Mongolian
2661,Thai
2663,Lao
2664,Persian
2665,Dutch
2666,Czech
2666,Hindi
2666,Urdu
2666,Bosnian
2667,Turkish
2667,Latin
2667,Danish
2667,Lithuanian
2667,Irish
2667,Ukrainian
2668,Kazakh
2668,Greek
2668,Icelandic
2668,Ukrainian
2668,Albanian
2668,Finnish
2669,Lao
2669,Kyrgyz
2670,Estonian
2671,Serbian
2671,Montenegrin
2671,Croatian
2671,Hungarian
2671,Estonian
2672,Korean
2673,Armenian
2673,Serbian
2673,Lao
2673,Czech
2674,Slovene
2675,Khmer
2675,Swahili
2677,Bengali
2678,Sesotho
2678,Persian
2678,Pashto
2679,Catalan
2679,Thai
2679,Georgian
2679,Persian
2679,Bulgarian
2679,Dhivehi
2680,Albanian
2681,Burmese
2681,Polish
2681,Montenegrin
2681,Malay
2681,Sinhala
2681,Amharic
2682,Swedish
2682,Hindi
2682,Amharic
2683,Turkish
2683,Portuguese
2683,Macedonian
2683,Russian
2683,Sesotho
2683,Dzongkha
2684,German
2684,Russian
2684,Nepali
2685,Dutch
2686,Latin
2686,Polish
2686,Macedonian
2686,Kyrgyz
2686,Urdu
2686,Mandarin Chinese
2687,Danish
2687,Thai
2687,Slovene
2687,Sinhala
2687,Lao
2687,Bosnian
2688,Turkish
2688,Lithuanian
2690,Burmese
2690,Kazakh
2690,Macedonian
2690,Thai
2690,Slovak
2691,Macedonian
2691,Catalan
2691,Russian
2691,Pashto
2692,Kirundi
2692,Slovene
2692,Malay
2692,Lao
2692,Dutch
2692,Slovak
2693,Ukrainian
2693,Slovene
2693,Lithuanian
2693,Finnish
2694,Macedonian
2694,Swedish
2694,Lithuanian
2694,Georgian
2694,Bosnian
2694,Amharic
2695,German
2696,Greek
2697,Swedish
2697,Hungarian
2697,Georgian
2699,Indonesian
2699,Dutch
2699,Swahili
2700,Czech
2700,Swedish
2701,Burmese
2701,Portuguese
2701,Georgian
2701,Croatian
2701,Dutch
2703,Polish
2703,German
2703,Indonesian
2703,Persian
2703,Finnish
2704,Danish
2704,Catalan
2704,Irish
2704,Russian
2704,Hindi
2704,Dzongkha
2705,Montenegrin
2705,Hebrew
2705,Lithuanian
2705,Serbian
2706,Norwegian
2706,Khmer
2706,Malay
2706,Korean
2706,Lao
2707,Czech
2707,Latin
2709,Portuguese
2709,Bosnian
2711,Slovene
2711,Icelandic
2711,Korean
2711,Mandarin Chinese
2711,Croatian
2711,Dutch
2712,Hindi
2714,Armenian
2714,Kirundi
2714,Azerbaijani
2714,Arabic
2714,Vietnamese
2714,Dzongkha
2715,Kirundi
2715,Czech
2715,Catalan
2715,Lithuanian
2715,Lao
2715,Dhivehi
2717,Turkish
2717,Polish
2717,Pashto
2717,Catalan
2717,Thai
2717,Lao
2718,Montenegrin
2718,Japanese
2718,Macedonian
2718,Catalan
2718,Korean
2718,Hindi
2719,Turkish
2719,Armenian
2719,German
2719,Korean
2719,Sinhala
2719,Persian
2720,Icelandic
2720,Portuguese
2721,German
2721,Swedish
2721,Russian
2721,Polish
2723,Ukrainian
2723,Czech
2723,Urdu
2723,Azerbaijani
2724,Turkish
2724,Finnish
2724,Bosnian
2725,Bengali
2726,Khmer
2726,Azerbaijani
2726,German
2726,Lithuanian
2726,Russian
2727,Serbian
2727,Bengali
2727,Georgian
2727,Mandarin Chinese
2727,Croatian
2727,Bulgarian
2728,Dzongkha
2729,Japanese
2729,Irish
2729,Urdu
2729,Ukrainian
2729,Dhivehi
2729,English
2730,Armenian
2730,Macedonian
2730,Albanian
2730,Thai
2730,Mandarin Chinese
2730,Dutch
2731,Indonesian
2731,Estonian
2732,Latvian
2732,Lithuanian
2734,Catalan
2735,German
2735,Lao
2735,Arabic
2735,Kyrgyz
2736,Lao
2736,Slovak
2738,Hebrew
2738,Latin
2738,Czech
2738,Mongolian
2738,French
2739,Croatian
2740,Persian
2740,Greek
2740,Dutch
2741,Kirundi
2741,Burmese
2741,Catalan
2741,Arabic
2741,Sesotho
2742,Serbian
2742,Hebrew
2742,Kazakh
2742,Arabic
2742,Persian
2742,Hindi
2743,Montenegrin
2743,Kirundi
2743,Greek
2743,Azerbaijani
2744,Irish
2744,Slovene
2744,French
2744,Azerbaijani
2745,Sesotho
2745,Dhivehi
2745,Pashto
2746,Turkish
2746,Khmer
2746,French
2746,Catalan
2748,Sesotho
2748,Macedonian
2748,Albanian
2748,Finnish
2749,Latin
2749,Kazakh
2749,Ukrainian
2749,Slovak
2749,Bosnian
2750,Malay
2751,Bengali
2751,Azerbaijani
2751,Pashto
2752,Spanish
2752,Bulgarian
2752,Polish
2754,Latin
2754,Finnish
2755,Sesotho
2755,Latin
2755,Portuguese
2756,Portuguese
2756,Icelandic
2756,Urdu
2756,Bosnian
2757,Azerbaijani
2757,Macedonian
2757,Catalan
2757,Nepali
2757,Italian
2758,Portuguese
2758,Korean
2758,Urdu
2758,Finnish
2758,Dzongkha
2759,Hebrew
2759,Spanish
2759,Lithuanian
2759,Lao
2759,Dzongkha
2760,Icelandic
2760,Urdu
2760,Sinhala
2761,Persian
2761,Greek
2762,Norwegian
2762,Mongolian
2762,Romanian
2762,Mandarin Chinese
2762,Sesotho
2763,Danish
2765,Persian
2765,French
2765,Dutch
2767,Hebrew
2767,Bengali
2767,Kazakh
2767,Malay
2767,Mandarin Chinese
2768,Georgian
2768,Pashto
2769,Dzongkha
2771,Italian
2771,Dzongkha
2772,Croatian
2772,Nepali
2772,Portuguese
2773,Kyrgyz
2773,Indonesian
2773,Malay
2773,Persian
2773,Sesotho
2773,Italian
2774,Spanish
2774,Romanian
2774,Thai
2777,Mongolian
2777,Icelandic
2777,Nepali
2777,Croatian
2777,Hindi
2777,Amharic
2778,Latvian
2778,Persian
2778,Amharic
2779,Czech
2779,Irish
2779,Icelandic
2779,Arabic
2780,Albanian
2780,Pashto
2781,Burmese
2781,Macedonian
2781,Arabic
2781,French
2781,Korean
2781,Croatian
2782,Swahili
2782,Kyrgyz
2782,Polish
2783,Russian
2783,Amharic
2784,Vietnamese
2784,Bosnian
2785,German
2785,Greek
2785,Bosnian
2785,Urdu
2786,Latin
2786,Slovene
2786,French
2786,Mandarin Chinese
2786,Dutch
2789,Lithuanian
2789,Azerbaijani
2790,Icelandic
2791,Sesotho
2791,Icelandic
2792,Indonesian
2792,Spanish
2792,French
2793,Vietnamese
2793,Russian
2793,Thai
2793,Polish
2794,Kirundi
2794,German
2794,Swedish
2794,Icelandic
2794,Persian
2794,Hindi
2795,Serbian
2795,Norwegian
2796,Serbian
2796,Hungarian
2797,Danish
2797,Greek
2797,Lao
2797,Italian
2797,English
2797,Dzongkha
2798,Lithuanian
2798,Swahili
2798,Irish
2798,Dutch
2798,Amharic
2799,Ukrainian
2799,Burmese
2799,Montenegrin
2799,Urdu
2799,Sesotho
2799,English
2801,Indonesian
2801,Italian
2801,Vietnamese
2801,Korean
2802,Khmer
2802,Latvian
2802,Mongolian
2802,Montenegrin
2802,Indonesian
2802,Sinhala
2803,Persian
2803,Finnish
2804,Armenian
2804,Czech
2804,Macedonian
2804,Nepali
2804,Dhivehi
2805,Turkish
2805,Malay
2806,Kirundi
2806,Slovene
2806,Italian
2806,Slovak
2807,Azerbaijani
2807,Danish
2807,Amharic
2808,Mongolian
2808,Vietnamese
2808,Khmer
2808,Urdu
2809,Italian
2809,Icelandic
2809,Malay
2810,Russian
2810,Greek
2810,Bosnian
2810,Estonian
2811,Latin
2811,Khmer
2811,Italian
2811,Nepali
2812,Croatian
2812,Hindi
2812,Urdu
2813,Croatian
2813,Latin
2813,Persian
2813,Slovak
2814,Kazakh
2814,Dutch
2815,Khmer
2815,Finnish
2815,Vietnamese
2815,Sinhala
2816,Turkish
2817,Lao
2818,Greek
2818,Amharic
2819,Urdu
2819,Finnish
2820,Spanish
2820,Danish
2820,Greek
2820,Ukrainian
2820,Dhivehi
2820,Estonian
2821,Hindi
2821,Russian
2822,Danish
2822,Korean
2822,Mandarin Chinese
2822,Croatian
2822,Bulgarian
2822,Vietnamese
2823,Pashto
2823,German
2823,Swedish
2823,Nepali
2823,Croatian
2823,Persian
2824,Latin
2824,Bengali
2824,Pashto
2824,Kazakh
2824,Albanian
2825,Kazakh
2826,Croatian
2826,Albanian
2826,Arabic
2827,Montenegrin
2827,Lithuanian
2827,Mandarin Chinese
2827,Slovak
2827,English
2828,Latvian
2828,Persian
2828,Estonian
2828,English
2829,Armenian
2829,Hebrew
2829,Slovene
2829,French
2830,Azerbaijani
2831,Khmer
2831,Azerbaijani
2831,Mandarin Chinese
2831,Croatian
2831,Dhivehi
2832,Finnish
2833,Ukrainian
2834,Indonesian
2834,Slovene
2835,Armenian
2835,Norwegian
2835,Khmer
2835,Greek
2835,Indonesian
2835,Sesotho
2836,Irish
2836,Khmer
2837,Malay
2837,Lithuanian
2837,Nepali
2838,Icelandic
2839,Turkish
2839,Khmer
2839,German
2839,Hungarian
2839,Estonian
2840,Pashto
2840,Thai
2840,Persian
2840,Dhivehi
2840,Estonian
2841,Indonesian
2841,Vietnamese
2841,Estonian
2842,Bengali
2843,Romanian
2843,Estonian
2844,Japanese
2844,Serbian
2845,Irish
2845,Malay
2846,German
2847,Norwegian
2847,Macedonian
2847,Arabic
2847,Urdu
2847,Dzongkha
2849,Ukrainian
2849,Kirundi
2849,Albanian
2849,Estonian
2850,Slovak
2851,German
2851,Czech
2851,Russian
2851,Croatian
2851,Dutch
2852,Norwegian
2852,Burmese
2852,Azerbaijani
2852,Georgian
2852,Croatian
2852,Vietnamese
2854,Spanish
2854,Arabic
2854,Swahili
2854,Indonesian
2854,Bulgarian
2856,Macedonian
2856,Slovene
2856,Burmese
2856,Mandarin Chinese
2857,Latin
2857,Mongolian
2857,Montenegrin
2857,Dutch
2857,English
2857,Amharic
2858,Armenian
2858,German
2858,Norwegian
2858,Bulgarian
2859,English
2860,Montenegrin
2862,Slovak
2863,Khmer
2864,Lao
2864,Swedish
2864,Catalan
2865,Irish
2866,Kazakh
2866,Bosnian
2867,Vietnamese
2867,Nepali
2867,Estonian
2868,Vietnamese
2868,Spanish
2868,Russian
2868,Danish
2869,Finnish
2869,Nepali
2869,Kyrgyz
2869,Pashto
2870,Albanian
2874,Turkish
2874,Lao
2874,Hindi
2876,Azerbaijani
2876,German
2876,Macedonian
2876,Swedish
2876,Slovene
2876,Nepali
2877,Lao
2879,Armenian
2879,Serbian
2879,Khmer
2879,Azerbaijani
2879,Icelandic
2879,Estonian
2880,Malay
2880,Croatian
2880,Lao
2880,Bulgarian
2880,Hungarian
2881,Spanish
2881,Dhivehi
2882,Slovene
2882,Dzongkha
2883,Sesotho
2883,Indonesian
2883,Bengali
2883,Polish
2885,Turkish
2885,Latvian
2885,Japanese
2885,Thai
2885,Slovene
2885,Ukrainian
2887,Turkish
2887,Kazakh
2887,Slovene
2887,Romanian
2887,English
2888,Spanish
2888,Nepali
2888,Bulgarian
2888,Hungarian
2888,Slovak
2888,English
2889,Czech
2889,Arabic
2889,Greek
2889,Icelandic
2889,Nepali
2889,English
2890,Pashto
2890,Malay
2890,French
2890,Ukrainian
2890,Slovak
2891,Swedish
2891,Arabic
2891,Romanian
2891,Sesotho
2891,Dutch
2893,Khmer
2893,Montenegrin
2893,Swedish
2893,Malay
2893,Hindi
2895,Bulgarian
2895,Irish
2895,Albanian
2895,German
2896,Swahili
2896,Bulgarian
2896,French
2896,Sinhala
2896,Persian
2896,Dzongkha
2897,Macedonian
2898,Catalan
2898,Greek
2898,French
2898,Sinhala
2898,Ukrainian
2898,Dhivehi
2899,Armenian
2899,Icelandic
2900,Armenian
2900,Hebrew
2900,Korean
2900,Thai
2901,Danish
2901,Greek
2901,Thai
2901,Indonesian
2901,Persian
2901,Slovak
2903,Spanish
2903,Azerbaijani
2903,Portuguese
2903,Kazakh
2903,Urdu
2903,Finnish
2904,Turkish
2904,Montenegrin
2904,Malay
2904,Urdu
2904,Sesotho
2906,Hebrew
2906,Urdu
2906,Estonian
2907,Kirundi
2908,Hebrew
2908,Latin
2908,Bengali
2908,Japanese
2908,Italian
2908,Vietnamese
2909,Vietnamese
2909,Finnish
2909,Nepali
2910,Lithuanian
2910,Greek
2911,Norwegian
2911,Hindi
2911,Dhivehi
2911,Slovak
2911,Dzongkha
2912,Latin
2912,Danish
2912,Greek
2912,Swahili
2912,Romanian
2912,Hindi
2913,Turkish
2913,Portuguese
2913,German
2913,Romanian
2913,Malay
2913,Mandarin Chinese
2914,Hebrew
2914,Latvian
2914,Burmese
2914,Dutch
2914,Italian
2915,French
2916,Bulgarian
2916,Hungarian
2916,Burmese
2917,Armenian
2917,Mongolian
2918,Montenegrin
2918,Dutch
2918,Hindi
2918,Nepali
2919,Pashto
2919,Indonesian
2919,Slovene
2919,Romanian
2919,Dutch
2920,Bosnian
2920,Thai
2921,Serbian
2921,Estonian
2922,Georgian
2922,Portuguese
2923,Malay
2923,Persian
2923,Dzongkha
2924,Ukrainian
2924,Spanish
2924,Lithuanian
2925,Polish
2925,Mongolian
2925,Kyrgyz
2925,Romanian
2925,Malay
2925,Hungarian
2926,Lao
2926,Khmer
2926,Bengali
2926,Polish
2927,Azerbaijani
2927,Portuguese
2928,Japanese
2928,Serbian
2928,Portuguese
2928,Kyrgyz
2930,Malay
2930,Slovak
2930,Amharic
