132,Cité de l'Espace,76,Space-themed park and museum exploring the wonders of astronomy and space travel.,"Cité de l'Espace in Toulouse is a space-themed park and museum, offering interactive exhibits, impressive space artifacts, and educational experiences that ignite curiosity about astronomy and space exploration."
133,Promenade des Anglais,77,"Famous promenade along the Mediterranean Sea, lined with palm trees and vibrant cafes.","Promenade des Anglais is a beloved waterfront promenade in Nice, offering a picturesque setting with palm trees, stunning views of the Mediterranean Sea, and a lively atmosphere with cafes and shops."
134,Musée d'Art Moderne et Contemporain,77,Museum showcasing modern and contemporary art in Strasbourg.,"The Musée d'Art Moderne et Contemporain in Strasbourg houses an impressive collection of modern and contemporary art, showcasing works by renowned artists and offering thought-provoking exhibitions and cultural events."
135,Grand Place,78,Central square surrounded by beautiful medieval architecture in the heart of Brussels.,"The Grand Place, or Grote Markt, is the central square of Brussels, featuring stunning medieval architecture, ornate guildhalls, and the magnificent Brussels Town Hall, offering a captivating glimpse into the city's history and architectural splendor."
136,Atomium,78,Iconic Brussels landmark with futuristic architecture and exhibitions.,"The Atomium is a unique architectural masterpiece in Brussels, designed for the 1958 World Expo, and now a symbol of the city, offering breathtaking views from its spheres and hosting engaging exhibitions on science and innovation."
137,Ghent Altarpiece,79,Famous medieval altarpiece with intricate panel paintings.,"The Ghent Altarpiece, also known as the Adoration of the Mystic Lamb, is a masterpiece of medieval art, featuring intricate panel paintings that depict biblical scenes and engage viewers with their rich symbolism."
138,Gravensteen Castle,79,"Medieval castle with a moat, dungeons, and panoramic views of Ghent.","Gravensteen Castle is a magnificent medieval castle in Ghent, surrounded by a moat, featuring well-preserved battlements, dungeons, and offering panoramic views of the city from its towers."
139,Liège-Guillemins Railway Station,80,Architecturally striking train station designed by Santiago Calatrava.,"Liège-Guillemins Railway Station is an architectural marvel in Liège, designed by renowned architect Santiago Calatrava, with its sleek and futuristic design serving as a gateway to the city."
140,Palais des Beaux-Arts,80,Museum with a diverse collection of fine arts and temporary exhibitions.,"Palais des Beaux-Arts, or BOZAR, in Lille is a prestigious museum, showcasing a diverse collection of fine arts, including paintings, sculptures, and decorative arts, and hosting temporary exhibitions that span various artistic disciplines."
141,Palais des Festivals et des Congrès,81,Famous festival venue and conference center in Cannes.,"Palais des Festivals et des Congrès is a famous festival venue and conference center in Cannes, hosting internationally renowned events, including the Cannes Film Festival, and attracting celebrities and industry professionals from around the world."
142,La Croisette,81,Iconic promenade with luxury boutiques and scenic views in Cannes.,"La Croisette is an iconic promenade in Cannes, lined with luxury boutiques, hotels, and offering scenic views of the Mediterranean Sea, making it a popular destination for leisurely walks and people-watching."
143,Château des Ducs de Bretagne,82,Historic castle and museum showcasing Nantes' history in Nantes.,"Château des Ducs de Bretagne is a historic castle in Nantes, housing a museum that showcases the history and heritage of the city, featuring interactive exhibits, medieval architecture, and beautiful gardens."
144,Les Machines de l'île,82,Artistic park with mechanical sculptures inspired by Jules Verne's works in Nantes.,"Les Machines de l'île is an artistic park in Nantes, known for its impressive mechanical sculptures inspired by the works of Jules Verne, including a giant mechanical elephant that takes visitors on a whimsical ride."
145,Brandenburg Gate,83,Iconic neoclassical monument and symbol of Berlin's unity in Berlin.,"Brandenburg Gate is an iconic neoclassical monument in Berlin, symbolizing the unity of the city and the country, and serving as a focal point for historical events, celebrations, and public gatherings."
146,Museum Island,83,Island housing a collection of world-renowned museums in Berlin.,"Museum Island in Berlin is an island on the Spree River, home to a collection of world-renowned museums, including the Pergamon Museum, the Neues Museum, and the Altes Museum, offering a wealth of art, culture, and historical artifacts."
147,Marienplatz,84,Vibrant central square with Gothic architecture and the famous Glockenspiel in Munich.,"Marienplatz is a vibrant central square in Munich, featuring stunning Gothic architecture, lively street life, and hosting the famous Glockenspiel, a musical clock that performs a charming display of figurines and chimes multiple times a day."
148,Nymphenburg Palace,84,Opulent palace and expansive gardens in Munich.,"Nymphenburg Palace is an opulent palace in Munich, surrounded by expansive gardens, offering a glimpse into the royal history of Bavaria, and housing remarkable art collections, rococo architecture, and the picturesque Amalienburg hunting lodge."
149,Miniatur Wunderland,85,World's largest model railway and miniature exhibition in Hamburg.,"Miniatur Wunderland in Hamburg is the world's largest model railway exhibition, featuring intricate miniature landscapes, detailed train systems, and showcasing famous landmarks from around the world, providing a fascinating and immersive experience."
150,Speicherstadt,85,Historic warehouse district with canals and red-brick buildings in Hamburg.,"Speicherstadt is a historic warehouse district in Hamburg, characterized by its distinctive red-brick buildings, intersected by canals, and offering a unique architectural and cultural atmosphere, housing museums, shops, and cafes."
151,Cologne Cathedral,86,Gothic masterpiece and iconic symbol of Cologne with stunning architecture.,"Cologne Cathedral is a Gothic masterpiece and iconic symbol of Cologne, boasting stunning architecture, intricate details, and offering panoramic views of the city from its towers, as well as housing precious religious artifacts."
152,Rhine River Cruise,86,"Scenic cruise along the Rhine River, showcasing the beauty of Cologne and the surrounding region.","Rhine River Cruise offers a scenic journey along the Rhine River, allowing visitors to enjoy panoramic views of Cologne's skyline, picturesque vineyards, and charming riverside towns."
153,Römer,87,Historic building complex and city hall in Frankfurt.,"Römer is a historic building complex in Frankfurt, serving as the city hall and featuring beautiful medieval architecture, a charming courtyard, and hosting various cultural events and ceremonies."
154,Palmengarten,87,Botanical garden with a diverse collection of plants from around the world in Frankfurt.,"Palmengarten in Frankfurt is a botanical garden, offering a tranquil oasis in the heart of the city, with beautifully landscaped gardens, a diverse collection of plants, and educational exhibits."
155,Mercedes-Benz Museum,88,Fascinating museum showcasing the history and innovation of Mercedes-Benz in Stuttgart.,"Mercedes-Benz Museum in Stuttgart is a fascinating museum that takes visitors on a journey through the history and innovation of Mercedes-Benz, featuring a collection of vintage cars, interactive exhibits, and providing insights into automotive engineering and design."
